1.19	1.400001466	0.000081024720
1.2	1.400238146	0.000081706532
1.21	1.40041504	0.000081616952
1.22	1.400576455	0.000081025794
1.23	1.400855536	0.000080202870
1.24	1.401401284	0.000079417994
1.25	1.400506816	0.000078940977
1.26	1.399570366	0.000079041632
1.27	1.39967203	0.000079989772
1.28	1.400102224	0.000085170077
1.29	1.400481918	0.000091591801
1.3	1.400570773	0.000098729766
1.31	1.400526291	0.000106079470
1.32	1.400529377	0.000113136410
1.33	1.400527083	0.000119396084
1.34	1.40031864	0.000118212910
1.35	1.400342286	0.000114745184
1.36	1.400808421	0.000110054098
1.37	1.400142116	0.000104477126
1.38	1.39983589	0.000098351739
1.39	1.399849738	0.000092015410
1.4	1.3999	0.000085805610
1.41	1.399901539	0.000080059811
1.42	1.400424131	0.000077235092
1.43	1.398800327	0.000074855849
1.44	1.398325687	0.000072868250
1.45	1.398851792	0.000071244864
1.46	1.39828625	0.000069958261
1.47	1.399199629	0.000068981010
1.48	1.399413931	0.000068285681
1.49	1.399028656	0.000067844844
1.5	1.39845844	0.000067631068
1.51	1.398661596	0.000067616923
1.52	1.399182172	0.000067774979
1.53	1.398634904	0.000068077805
1.54	1.399334245	0.000068497970
1.55	1.400546802	0.000069008045
1.56	1.400962561	0.000069580599
1.57	1.400065131	0.000070000000
1.58	1.400876304	0.000070000000
1.59	1.401378878	0.000070000000
1.6	1.400755964	0.000070000000
1.61	1.400276977	0.000070000000
1.62	1.400896627	0.000070000000
1.63	1.401600301	0.000070000000
1.64	1.401370363	0.000070000000
1.65	1.40115532	0.000070000000
1.66	1.40155495	0.000070000000
1.67	1.401864213	0.000070000000
1.68	1.401611621	0.000070000000
1.69	1.401227755	0.000070000000
1.7	1.401699692	0.000070000000
1.71	1.402357629	0.000070150597
1.72	1.403113451	0.000070431220
1.73	1.40395722	0.000070658226
1.74	1.404511591	0.000070815257
1.75	1.40447413	0.000070885955
1.76	1.403894153	0.000070853963
1.77	1.403993921	0.000070702923
1.78	1.404411038	0.000070416479
1.79	1.404512183	0.000069905477
1.8	1.404248209	0.000067623328
1.81	1.403922021	0.000065368075
1.82	1.403633967	0.000063284422
1.83	1.403786188	0.000061517071
1.84	1.404041763	0.000060210726
1.85	1.404249672	0.000059510092
1.86	1.404150929	0.000059559871
1.87	1.403857791	0.000062155203
1.88	1.403617252	0.000068015649
1.89	1.40383689	0.000074521585
1.9	1.404135631	0.000081414144
1.91	1.404270356	0.000088434457
1.92	1.403951346	0.000095323657
1.93	1.403603305	0.000101822875
1.94	1.403698174	0.000107673243
1.95	1.403967888	0.000151211773
1.96	1.404334865	0.000198985861
1.97	1.40466598	0.000218016444
1.98	1.40484967	0.000214535825
1.99	1.405007157	0.000194776306
2	1.405142083	0.000164970188
2.01	1.405248412	0.000131349773
2.02	1.405337196	0.000100147363
2.03	1.405431407	0.000138232945
2.04	1.404875129	0.000129830228
2.05	1.404284	0.000106838526
2.06	1.404920001	0.000058302318
2.07	1.406265784	0.000089017798
2.08	1.407844964	0.000252721298
2.09	1.409020128	0.000522521085
2.1	1.408919507	0.000888448210
2.11	1.407981872	0.001298713313
2.12	1.407003735	0.001652971876
2.13	1.406234678	0.001794533968
2.14	1.406099669	0.001780492575
2.15	1.407023679	0.001643977319
2.16	1.4079258	0.001463840596
2.17	1.40779728	0.001290645439
2.18	1.407705599	0.001139471146
2.19	1.40766631	0.001037976507
2.2	1.407694967	0.000991483782
2.21	1.407994897	0.001049116733
2.22	1.408359314	0.001168454880
2.23	1.408731702	0.001315778712
2.24	1.409070368	0.001424851778
2.25	1.409304934	0.001513682656
2.26	1.409287281	0.001579492523
2.27	1.409195928	0.001615611079
2.28	1.409049101	0.001600112700
2.29	1.408858317	0.001544043844
2.3	1.408616279	0.001461264019
2.31	1.408377256	0.001352532868
2.32	1.408168399	0.001224628673
2.33	1.408016855	0.001091264766
2.34	1.407949775	0.000965792293
2.35	1.407994306	0.000864580584
2.36	1.408374691	0.000775521451
2.37	1.40885205	0.000698882284
2.38	1.409390788	0.000634930472
2.39	1.409966969	0.000583933404
2.4	1.410421916	0.000546158469
2.41	1.41075603	0.000521873058
2.42	1.411055444	0.000511344560
2.43	1.411327701	0.000514840363
2.44	1.411580343	0.000516627715
2.45	1.411820914	0.000515251758
2.46	1.412056957	0.000518578492
2.47	1.412296015	0.000526149054
2.48	1.41254563	0.000537504578
2.49	1.412873863	0.000552186200
2.5	1.413302324	0.000569735055
